lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,CN18FESPkoa_SC24,CN18FESPkoa_SC26,CN18FESPkoa_SC29,CN18FESPkoa_SC30,CN18FESPkoa_SC31,CN18FESPkoa_SC32,CN18FESPkoa_SC34,CN18FESPkoa_SC35,CN18FESPkoa_SC37,CN18FESPkoa_SC40,CN18FESPkoa_SC41,CN18FESPkoa_SC43,CN18FESPkoa_SC44,CN18FESPkoa_SC46,CN18FESPkoa_SC47,CN18FESPkoa_SC49,CN18FESPkoa_SC52,CN18FESPkoa_SC53,CN18FESPkoa_SC55,CN18FESPkoa_SC56,CN18FESPkoa_SC57,CN18FESPkoa_SC58,CN18Fc12_8_eDNA,CN18Fc19_5_eDNA,CN18Fc21_6_eDNA,CN18Fc22_6_eDNA,CN18Fc24_6_eDNA,CN18Fc25_5_eDNA,CN18Fc27_4_eDNA,CN18Fc29_6_eDNA,CN18Fc30_4_eDNA,CN18Fc32_4_eDNA,CN18Fc33_5_eDNA,CN18Fc36_6_eDNA,CN18Fc38_5_eDNA,CN18Fc40_6_eDNA,CN18Fc41_6_eDNA,CN18Fc43_5_eDNA,CN18Fc44_8_eDNA,CN18Fc46_8_eDNA,CN18Fc47_6_eDNA,CN18Fc49_6_eDNA,CN18Fc51_5_eDNA,CN18SESPkoa_SC36,CN18SESPkoa_SC37,CN18SESPkoa_SC39,CN18SESPkoa_SC40,CN18SESPkoa_SC41,CN18SESPkoa_SC44,CN18SESPkoa_SC45,CN18SESPkoa_SC47,CN18SESPkoa_SC49,CN18Sc09_2_eDNA,CN18Sc10_2_eDNA,CN18Sc14_2_eDNA,CN18Sc14_8_eDNA,CN18Sc15_2_eDNA,CN18Sc15_8_eDNA,CN18Sc18_2_eDNA,CN18Sc18_8_eDNA,CN18Sc27_2_eDNA,CN18Sc27_8_eDNA
unassigned;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine picoeukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;s_,Eukaryota,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Synurophyceae;Synurales;Mallomonadaceae;g_;s_,Eukaryota,unknown,Synurophyceae,Synurales,Mallomonadaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Nematoda;Chromadorea;Monhysterida;Monhysteridae;Tridentulus;s_,Eukaryota,Nematoda,Chromadorea,Monhysterida,Monhysteridae,Tridentulus,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chordata;Appendicularia;unknown;unknown;g_;s_,Eukaryota,Chordata,Appendicularia,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;s_,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cercozoa;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cryptophyta;unknown;Pyrenomonadales;unassigned;unassigned;unassigned,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Streptophyta;unknown;Asterales;Asteraceae;Parthenium;Parthenium argentatum,Eukaryota,Streptophyta,unknown,Asterales,Asteraceae,Parthenium,Parthenium argentatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chordata;Appendicularia;unknown;unknown;g_;s_,Eukaryota,Chordata,Appendicularia,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Gymnodiniales;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniales,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cryptophyta;unknown;Cryptomonadales;Cryptomonadaceae;Cryptomonas;Cryptomonas sp. Dumo2 100310C,Eukaryota,Cryptophyta,unknown,Cryptomonadales,Cryptomonadaceae,Cryptomonas,Cryptomonas sp. Dumo2 100310C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Blastodiniales;unknown;Blastodinium;Blastodinium mangini,Eukaryota,Dinoflagellata,Dinophyceae,Blastodiniales,unknown,Blastodinium,Blastodinium mangini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,1,2,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;g_;s_,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales;Gomphonemataceae;Gomphonema;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Clausophyidae;Chuniphyes;unassigned,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Clausophyidae,Chuniphyes,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Rotifera;Monogononta;Ploima;Dicranophoridae;Encentrum;s_,Eukaryota,Rotifera,Monogononta,Ploima,Dicranophoridae,Encentrum,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cercozoa;unknown;Cercomonadida;Cercomonadidae;g_;s_,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Peridiniales;unassigned;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Peridiniales,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,0,4,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Euglenozoa;unknown;Diplonemea;unassigned;unassigned;unassigned,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;unassigned;unassigned;unassigned,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Ciliophora;Oligohymenophorea;unassigned;unassigned;g_;s_,Eukaryota,Ciliophora,Oligohymenophorea,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Polycystinea;Spumellaria;Pyloniidae;Streblacantha;Streblacantha circumtexta,Eukaryota,unknown,Polycystinea,Spumellaria,Pyloniidae,Streblacantha,Streblacantha circumtexta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Labyrinthulomycetes;unknown;Thraustochytriaceae;g_;s_,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,1,2,7,0,3,3,6,0,1,0,2,7,9,7,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;Choanoflagellata;Salpingoecidae;g_;s_,Eukaryota,unknown,unknown,Choanoflagellata,Salpingoecidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Gymnodiniales;Warnowiaceae;Warnowia;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;unassigned;unassigned;s_,Eukaryota,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,unassigned,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Agaricostilbaceae;Sterigmatomyces;Sterigmatomyces hyphaenes,Eukaryota,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Agaricostilbaceae,Sterigmatomyces,Sterigmatomyces hyphaenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Cochlodinium;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Cochlodinium,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;Colpodellaceae;g_;s_,Eukaryota,unknown,unknown,unknown,Colpodellaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unknown;unknown;unknown;Dinophyceae sp. ex Thalassicolla nucleata,Eukaryota,Dinoflagellata,Dinophyceae,unknown,unknown,unknown,Dinophyceae sp. ex Thalassicolla nucleata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Ochrophyta;Chrysophyceae;Hydrurales;Hydruraceae;Hydrurus;unassigned,Eukaryota,Ochrophyta,Chrysophyceae,Hydrurales,Hydruraceae,Hydrurus,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;unassigned;unassigned,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Metridinidae;unassigned;unassigned,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,11,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Blastodiniales;unknown;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Blastodiniales,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cercozoa;unknown;Thaumatomonadida;Thaumatomastigidae;Protaspis;s_,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,Protaspis,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Perenniporia;Perenniporia subacida,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Perenniporia,Perenniporia subacida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,1,5,0,3,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
