lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,Lasker18Sc122_3_D0052,Lasker18Sc122_5_D0053,Lasker18Sc122_17_D0057,Lasker18Sc122_19_D0058,Lasker18Sc123_3_D0063,Lasker18Sc123_5_D0064,Lasker18Sc123_17_D0068,Lasker18Sc123_19_D0069,Lasker18Sc124_3_D0073,Lasker18Sc124_5_D0074,Lasker18Sc124_17_D0078,Lasker18Sc124_19_D0079,Lasker18Sc126_3_D0085,Lasker18Sc126_5_D0086,Lasker18Sc126_17_D0090,Lasker18Sc127_3_D0095,Lasker18Sc127_5_D0096,Lasker18Sc127_17_D0100,Lasker18Sc127_19_D0101,Lasker18Sc128_3_D0105,Lasker18Sc128_7_D0107,Lasker18Sc128_16_D0110,Lasker18Sc128_19_D0111,Lasker18Sc129_3_D0116,Lasker18Sc129_5_D0117,Lasker18Sc129_17_D0121,Lasker18Sc129_19_D0122,Lasker18Sc130_3_D0127,Lasker18Sc130_5_D0128,Lasker18Sc130_17_D0132,Lasker18Sc130_19_D0133,Lasker18Sc132_3_D0137,Lasker18Sc132_5_D0138,Lasker18Sc132_17_D0142,Lasker18Sc132_19_D0143,Lasker18Sc133_3_D0147,Lasker18Sc133_5_D0148,Lasker18Sc133_17_D0152,Lasker18Sc133_19_D0153,Lasker18Sc134_3_D0158,Lasker18Sc134_5_D0159,Lasker18Sc134_17_D0163,Lasker18Sc134_19_D0164,Lasker18Sc135_17_D0173,Lasker18Sc135_19_D0174,Lasker18Sc158_3_D0270,Lasker18Sc158_5_D0271,Lasker18Sc158_17_D0275,Lasker18Sc158_19_D0276
Eukaryota;unknown;Cryptophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Cryptophyceae,unassigned,unassigned,unassigned,unassigned,36,43,232,236,17,27,14,23,0,0,22,33,8,10,25,5,5,14,12,2,0,57,151,49,102,63,34,17,12,18,3,13,17,182,137,43,61,24,24,68,65,317,140,0,2,109,135,15,24
Eukaryota;unknown;Dinophyceae;Peridiniales;Peridiniaceae;Pentapharsodinium;unassigned,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,unassigned,4,35,439,714,127,93,2,3,32,55,254,265,7,0,88,3,13,15,30,17,0,131,216,15,30,77,91,100,35,250,26,37,6,86,121,32,31,2,0,16,4,283,196,6,0,78,109,8,16
Eukaryota;unknown;Dinophyceae;unknown;unknown;Spiniferites;Spiniferites ramosus,Eukaryota,unknown,Dinophyceae,unknown,unknown,Spiniferites,Spiniferites ramosus,24,32,1,46,0,0,0,11,0,0,1,0,1,0,1,0,2,87,5,1,0,1,9,0,0,0,7,52,177,117,60,0,1,449,378,4,2,624,2146,0,1,1767,1565,906,303,0,0,459,249
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1505,38,60,0,1,0,4,2,0,22,28,73,31
Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Euterpinidae;Euterpina;Euterpina acutifrons,Eukaryota,Arthropoda,Hexanauplia,Harpacticoida,Euterpinidae,Euterpina,Euterpina acutifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,1,762,1,1,151,2,1,0,165,1695,0,1,18,357,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;unassigned;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,unassigned,unassigned,19,45,58,67,60,41,12,14,13,26,53,44,159,151,113,121,115,7,124,47,54,411,683,96,143,451,924,436,437,3233,1783,251,217,1666,1291,156,155,24,11,586,456,98,42,120,131,265,521,197,145
Eukaryota;unknown;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum triestinum,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum triestinum,10,17,6,2,6,4,4,11,12,6,8,6,6,0,3,1,3,2,3,1,2,8,4,1,7,6,17,12,13,81,166,7,2,52,73,10,5,28,52,13,6,278,441,281,149,10,81,2173,1312
Eukaryota;Arthropoda;Hexanauplia;Calanoida;unassigned;unassigned;unassigned,Eukaryota,Arthropoda,Hexanauplia,Calanoida,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,3,5,0,0,1268,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3888,8,0,1,0,1
Eukaryota;unknown;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Adenoides;Adenoides eludens,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Adenoides,Adenoides eludens,9,0,153,190,2,13,6,8,6,16,99,92,20,102,147,0,28,16,45,19,6,135,146,8,86,64,151,14,15,120,36,6,39,22,55,35,90,2,1,130,53,166,104,50,15,19,109,65,39
Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;unassigned,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,unassigned,2,5,856,720,16,12,9,1,0,0,12,3,2,0,238,0,0,7,26,0,0,235,464,2,4,100,89,14,10,7,2,0,10,52,27,13,12,1,9,52,46,145,75,0,0,15,81,13,11
Eukaryota;unknown;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,31,13,146,166,18,17,71,158,2,15,25,18,7,1,39,0,3,214,119,18,21,39,60,0,5,48,55,12,10,359,301,16,11,1090,1120,9,17,346,536,8,3,932,1180,871,430,65,105,1492,972
Eukaryota;unknown;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;s_,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,5,0,0,38,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,758,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,61,44,104,70,18,36,26,57,0,5,11,11,5,3,29,2,8,60,23,5,7,13,17,122,190,28,44,37,83,233,365,50,26,847,733,536,378,4089,6679,1832,1912,1138,1900,1197,707,77,204,1123,879
Eukaryota;Mollusca;Gastropoda;Lepetellida;Lepetodrilidae;unassigned;unassigned,Eukaryota,Mollusca,Gastropoda,Lepetellida,Lepetodrilidae,unassigned,unassigned,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,5,1,4,31
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,18,20,257,158,160,173,10,2,43,29,132,120,34,25,12,20,22,3,14,13,15,61,110,73,117,94,49,127,142,40,8,73,63,134,93,100,96,26,32,244,149,182,101,17,1,432,472,9,15
Eukaryota;unknown;unknown;unknown;unknown;unknown;eukaryote clone OLI11305,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11305,82,76,598,611,10,9,6,9,0,8,20,28,1,0,20,3,4,35,9,0,1,22,61,0,6,40,41,6,13,22,32,25,5,44,29,11,11,89,158,19,27,23,50,35,16,32,35,70,31
Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Mitrocomidae;Halopsis;s_,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Halopsis,s_,0,0,0,0,29,36,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,1,16,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,7,4,151,150,5,2,54,50,0,3,48,65,3,2,244,9,5,86,115,2,3,33,79,6,7,75,144,12,6,82,68,16,6,205,272,86,64,32,69,137,127,402,267,220,87,155,296,854,298
Eukaryota;Chordata;Mammalia;unassigned;unassigned;unassigned;unassigned,Eukaryota,Chordata,Mammalia,unassigned,unassigned,unassigned,unassigned,12,73,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;unassigned;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,unassigned,unassigned,13,25,34,12,51,41,64,88,4,23,2,0,10,12,69,29,32,141,96,25,49,9,34,18,31,195,165,44,46,24,30,27,29,448,483,71,44,1323,1954,116,129,731,868,83,98,103,88,572,273
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,124,169,536,24,56,32,0,1,103,68,364,848,9,31,794,54,44,7238,2108,38,19,930,1465,90,142,995,1297,50,12,75,29,151,198,77,42,80,13,18,7,196,204,137,147,2,6,77,39,4,8
Eukaryota;unknown;Polycystinea;Collodaria;Sphaerozoidae;unassigned;unassigned,Eukaryota,unknown,Polycystinea,Collodaria,Sphaerozoidae,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0
Eukaryota;unknown;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa rotundata,Eukaryota,unknown,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa rotundata,2,0,6,0,331,312,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,22,3,8,25,31,1,0,20,85,251,253,38,38,52,86,122,88,622,363,1,5,82,181,27,20
Eukaryota;Ciliophora;Spirotrichea;unknown;Strombidiidae;Strombidium;s_,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,Strombidium,s_,0,0,7,2,0,0,3,9,0,0,7,1,0,0,38,0,0,0,0,0,0,41,30,0,0,2,2,0,0,0,0,4,0,21,15,0,0,3,2,0,0,43,81,0,0,0,0,4,2
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Rhizosolenia;Rhizosolenia setigera,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,Rhizosolenia setigera,1,4,2,0,50,46,20,10,1,1,8,21,19,4,15,3,6,1,43,13,12,81,145,36,62,110,199,33,30,82,8,10,18,84,74,12,8,5,3,99,56,34,34,9,7,38,239,64,53
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,159,159,29,37,154,191,6,12,41,88,5,4,400,258,14,430,463,22,24,78,87,9,36,25,21,36,40,221,318,2,1,249,226,6,4,301,265,10,13,29,30,1,4,3,2,155,113,21,7
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;unassigned,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned,63,164,2,0,22,24,0,0,100,127,0,0,18,7,0,11,14,1,1,66,42,3,3,27,40,10,3,98,81,0,0,135,92,0,0,92,128,0,0,3,0,0,0,0,0,20,37,0,0
Eukaryota;Ciliophora;Spirotrichea;unknown;Strombidiidae;Strombidium;Strombidium caudispina,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,Strombidium,Strombidium caudispina,0,0,8,0,48,11,0,0,0,0,0,0,0,0,23,0,6,9,39,0,1,4,0,192,854,75,72,49,8,1,0,16,1,18,5,0,3,46,17,84,3,0,52,0,5,3,1,15,5
Eukaryota;Ciliophora;Spirotrichea;unknown;Strombidiidae;g_;s_,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,g_,s_,0,0,10,11,3,2,7,4,0,0,18,8,3,0,23,0,0,0,7,0,0,15,54,1,9,3,6,0,2,8,5,0,6,69,91,1,0,19,22,0,2,112,71,0,0,1,32,14,18
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Warnowiaceae;Proterythropsis;Proterythropsis sp. BSL-2009a,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Proterythropsis,Proterythropsis sp. BSL-2009a,1,0,65,596,0,0,0,0,21,1,1163,847,3,4,167,0,4,1151,174,0,0,204,441,0,0,95,132,0,0,373,0,0,2,24,6,5,57,215,9,0,0,15,1,118,9,2,0,0,1
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;Leptocylindrus convexus,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,Leptocylindrus convexus,0,10,1,8,4,11,0,0,1,5,370,302,9,5,12,4,5,0,13,19,29,106,278,10,18,258,332,11,7,9,1,11,7,104,88,10,2,10,23,105,77,71,43,1,2,19,63,11,16
Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Geryoniidae;Liriope;Liriope tetraphylla,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Geryoniidae,Liriope,Liriope tetraphylla,353,371,224,612,15,7,0,0,0,360,14,1,15,0,1,0,2,0,3,0,0,0,4,0,55,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,2,2,2,1,4,9,1,2,10,15,5,21,0,5,9,6,6,19,21,21,14,208,444,3,1,1026,1498,14,35,142,229,37,18,966,756,84,82,4276,6817,267,286,1133,1815,625,560,338,261,1298,721
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,2,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,1,0,0,0
Eukaryota;Cnidaria;Scyphozoa;Semaeostomeae;Pelagiidae;unassigned;unassigned,Eukaryota,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,unassigned,unassigned,96,79,2,21,8,4,0,0,1,0,3,0,2,1,0,1,0,0,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,10,6,6,17,0,0,0,0,0,0,772,15,16,47
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Polykrikos;Polykrikos kofoidii,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Polykrikos,Polykrikos kofoidii,0,1,0,3,0,0,2,1,0,0,3,16,1,1,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,55,10,0,0,0,4,0,1,0,20,1,3,15,5,1,12,32,54,268,152
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Guinardia;Guinardia flaccida,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia flaccida,0,2,4,0,37,41,12,4,0,4,45,36,3,3,28,8,7,8,111,11,19,304,596,24,34,365,891,6,2,39,4,6,1,29,18,5,2,3,1,1,7,26,36,1,4,13,7,10,7
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned,0,0,3,9,11,8,3,2,18,10,78,98,6,10,86,12,12,11,103,17,27,297,503,16,31,196,324,12,12,179,60,8,7,93,76,7,6,2,0,35,26,5,2,14,11,59,347,321,258
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Warnowiaceae;Warnowia;unassigned,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,unassigned,13,28,8,7,14,4,0,2,10,44,0,0,6,5,2,6,12,5,8,0,0,9,39,2,7,4,9,181,87,9,0,100,59,11,27,48,36,0,3,15,4,16,33,2,2,91,146,5,5
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,548,732,0,0,23,16,0,0,238,283,10,6,605,329,5,1419,1396,2,3,5091,5945,10,0,20,19,1,0,3,0,0,0,26,1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,1,0
Eukaryota;unknown;Dinophyceae;Coccidiniales;Chytriodiniaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Coccidiniales,Chytriodiniaceae,g_,s_,2,1,0,3,3797,2652,18,40,1,0,0,2,8,0,0,0,0,7,0,2,2,0,0,51,0,0,0,0,2,0,1,0,0,0,0,102,49,0,0,14,69,0,8,1,0,0,36,26,0
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;unassigned,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,unassigned,2,19,0,5,1,4,1,8,17,7,12,23,1,0,10,0,3,42,37,2,1,47,89,5,30,9,46,7,21,148,139,19,41,160,147,36,25,116,102,34,60,262,240,464,401,115,80,564,375
Eukaryota;unknown;Dinophyceae;Syndiniales;unassigned;unassigned;unassigned,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned,144,185,9,1,85,106,0,1,37,28,6,0,108,45,0,48,54,0,0,29,28,0,0,20,40,0,0,395,388,1,1,365,293,3,1,363,386,8,11,354,273,7,1,0,0,145,104,0,0
Eukaryota;unknown;Dinophyceae;Peridiniales;Protoperidiniaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,0,0,0,0,0,4,14,6,0,0,1,2,31,11
Eukaryota;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;unassigned;unassigned,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unassigned,unassigned,0,4,0,0,0,0,949,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,497,2067
Eukaryota;unknown;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,69,92,69,88,67,53,0,4,178,152,262,210,28,29,31,12,17,3,17,36,46,98,148,118,146,128,65,191,99,23,3,137,90,24,14,449,329,6,17,79,84,33,18,0,3,156,256,22,26
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Hemidiscaceae;Actinocyclus;Actinocyclus curvatulus,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus curvatulus,17,22,379,583,18,18,328,340,3,7,0,3,0,0,62,13,5,92,147,16,3,157,194,8,24,155,209,188,79,357,524,118,36,443,290,61,50,0,19,164,106,183,169,409,446,128,236,523,608
Eukaryota;Chordata;Appendicularia;unknown;unknown;g_;s_,Eukaryota,Chordata,Appendicularia,unknown,unknown,g_,s_,11,24,2,1,9,7,0,1,3,11,1,0,8,8,0,3,3,0,2,13,14,0,0,2,1,0,0,74,65,0,1,1423,59,0,0,390,302,0,1,6,10,1,5,0,0,70,157,0,0
Eukaryota;Bacillariophyta;Mediophyceae;Cymatosirales;Cymatosiraceae;Brockmanniella;Brockmanniella brockmannii,Eukaryota,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,Brockmanniella,Brockmanniella brockmannii,1,1,60,87,2,4,4,10,0,0,0,6,0,1,77,1,0,63,191,0,2,80,163,0,1,100,170,24,34,73,128,6,9,253,231,28,27,198,174,90,109,365,615,72,51,28,49,164,119
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine picoeukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote,2,2,18,12,25,21,6,5,13,29,182,162,12,1,7,7,6,2,0,32,41,0,9,9,13,21,34,25,18,15,20,10,16,26,22,24,22,16,21,23,32,12,3,59,63,48,45,113,100
Eukaryota;unknown;Dinophyceae;Gonyaulacales;Ceratiaceae;Tripos;Tripos tenuis,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos tenuis,9,39,1,3,0,0,1,0,0,0,42,57,1,0,221,1,0,117,120,2,0,8,40,2,3,12,53,1,1,82,83,1,0,2,7,0,0,4,0,0,0,8,3,2,7,1,1,29,33
Eukaryota;unknown;Dinophyceae;Syndiniales;Duboscquellidae;Duboscquella;unassigned,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unassigned,153,105,40,59,294,281,178,268,121,189,301,284,73,93,60,81,108,116,97,48,37,26,42,176,230,235,245,113,171,5,9,87,71,18,6,148,123,19,64,43,38,12,13,19,10,84,66,37,11
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,657,0
Eukaryota;unknown;Dinophyceae;Gonyaulacales;Ceratiaceae;Tripos;s_,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,s_,0,0,0,0,1,0,0,0,0,0,105,148,0,0,17,0,0,0,16,0,0,4,4,0,0,0,0,0,0,1,5,0,0,16,5,12,0,74,110,12,12,21,23,0,0,0,0,38,22
Eukaryota;unknown;Phaeophyceae;Laminariales;unassigned;unassigned;unassigned,Eukaryota,unknown,Phaeophyceae,Laminariales,unassigned,unassigned,unassigned,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,2,0,0,3,0,0,0,3,0,0,1,2,0,0,0,0,0,0,5,20,14
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,27,34,1993,2214,6,2,1,2,7,13,78,80,4,4,19,4,5,40,15,3,3,58,69,8,26,48,48,3,1,6,0,1,2,0,0,1,0,0,0,2,0,0,0,7,0,1,0,0,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros debilis,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros debilis,0,1,1,0,31,21,16,3,2,10,0,0,110,80,6,95,75,1,9,60,55,17,40,77,96,80,34,4,7,8,9,8,9,23,52,7,5,2,3,37,50,2,2,12,11,117,428,152,103
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;unassigned;unassigned;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unassigned,unassigned,unassigned,6,8,0,0,0,5,10,1,0,0,0,0,0,2,2,0,1,1,5,0,0,1,0,0,2,3,6,61,59,38,21,29,34,831,797,73,36,373,388,449,372,1012,868,143,78,115,252,1293,910
Eukaryota;Arthropoda;Malacostraca;Decapoda;unassigned;unassigned;unassigned,Eukaryota,Arthropoda,Malacostraca,Decapoda,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned,0,0,0,0,0,0,11,4,2,7,0,1,0,0,11,0,0,0,2,5,5,3,8,1,4,0,4,0,0,0,1,0,0,3,2,0,0,1,0,8,1,0,1,0,0,2,0,4,1
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium;Lepidodinium viride,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,Lepidodinium viride,0,1,512,658,0,2,7,6,0,5,57,28,0,2,77,0,0,6,23,6,3,211,470,11,8,106,93,0,0,28,8,0,0,5,0,3,0,0,0,2,0,1,0,1,2,1,0,0,0
Eukaryota;Haptista;Haptophyta;Prymnesiales;unassigned;unassigned;unassigned,Eukaryota,Haptista,Haptophyta,Prymnesiales,unassigned,unassigned,unassigned,9,10,115,168,22,9,6,4,5,8,234,194,1,2,50,5,3,2,21,12,4,81,116,3,6,98,137,11,15,26,1,17,10,112,104,21,15,12,11,65,64,414,370,1,0,25,51,6,7
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,89,176,151,105,119,110,24,51,30,21,12,11,16,7,306,10,9,305,347,17,15,52,47,56,46,161,452,138,164,695,691,170,102,1007,871,323,396,366,268,74,94,365,587,180,166,563,668,419,317
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Guinardia;Guinardia flaccida,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia flaccida,5,0,0,0,4,0,47,29,0,0,11,16,0,0,12,0,1,7,27,0,3,21,34,63,34,68,158,0,0,15,5,0,0,23,42,0,0,39,64,26,8,8,18,4,2,12,39,37,38
Eukaryota;unknown;Dinophyceae;Peridiniales;Heterocapsaceae;unassigned;unassigned,Eukaryota,unknown,Dinophyceae,Peridiniales,Heterocapsaceae,unassigned,unassigned,4,1,8,0,0,1,6,14,0,0,2,0,1,0,7,2,2,6,2,0,0,6,13,1,4,8,10,0,0,28,31,6,0,115,124,0,3,20,35,0,5,184,260,99,64,1,24,737,444
Eukaryota;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;unassigned;unassigned,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,unassigned,unassigned,2,2,1,17,0,0,28,25,0,0,0,1,0,0,0,0,0,0,3,1,0,9,0,0,0,0,35,4,0,328,178,0,0,372,393,0,1,18,18,0,0,25,2,54,43,0,10,93,40
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Calanidae;unassigned;unassigned,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,unassigned,unassigned,0,0,0,0,0,1,485,913,0,0,0,87,0,0,29,0,0,254,90,1,0,0,0,462,1,1,0,2,0,192,290,1,0,0,72,3,1,0,291,0,1,50,0,473,149,0,0,109,0
Eukaryota;Ciliophora;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,Ciliophora,unassigned,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,3,54,0,0,0,0,0,0,61,4,0,0,2,13,0,0,0,4,0,0,3,4,0,0,9,3,15,2,48,6,5,48
